,Node,Authority Score,Hub Score
4421,3723,0.0,0.00013529374502533947
1818,3724,0.0006245472604775343,0.001040570311188236
4425,3725,0.0,7.078126973488387e-05
1782,3726,0.0005425445859932553,4.7498679102708405e-05
4426,3727,0.0,2.82050909416871e-05
4427,3728,0.0,0.0011554264249976466
4428,3729,0.0,0.0002130033939934214
4430,3730,0.0,2.82050909416871e-05
4431,3731,0.0,0.0001468692757035643
4423,3733,0.0,2.82050909416871e-05
4429,3735,0.0,7.141251235901047e-05
3400,3737,5.6352372249291876e-05,0.0
4432,3742,0.0,4.209975275020869e-05
4433,3743,0.0,0.00013564314708996005
4435,3744,0.0,1.5299617846800042e-05
2490,3745,0.0001525538259151187,0.0
4436,3746,0.0,1.7665570639543543e-05
4437,3747,0.0,5.015156865696972e-05
795,3748,0.0008451585074345509,0.00043785607673912024
4438,3749,0.0,9.528532943739737e-05
4439,3750,0.0,3.0327433364384508e-05
4440,3751,0.0,0.00015209926692396228
1460,3752,0.0005511290175789714,0.00018365215884646614
4441,3753,0.0,1.7665570639543543e-05
4442,3754,0.0,9.619809770776125e-05
101,3755,0.0008878347824970024,0.0
4444,3757,0.0,1.6085296594044988e-05
4445,3758,0.0,1.6085296594044988e-05
4446,3759,0.0,1.6085296594044988e-05
4447,3760,0.0,1.6085296594044988e-05
4448,3761,0.0,3.9501110781958626e-05
4449,3762,0.0,8.879957291412513e-05
4450,3763,0.0,3.092920418665329e-05
4451,3764,0.0,0.00010137156974372864
4452,3765,0.0,1.7481563129062763e-05
4453,3766,0.0,0.0001097584891815368
4454,3767,0.0,0.00022085719233232203
1594,3769,0.000513478908072305,0.0
3431,3770,0.00014475776746766778,0.0002249475010198914
4455,3771,0.0,3.227877790914916e-05
1560,3772,0.00031990179288588936,7.504829355439865e-06
4456,3774,0.0,2.3936316719784116e-06
4457,3775,0.0,0.00010671606802190723
1561,3776,0.0001909590534666635,0.0
4458,3777,0.0,0.00010005284873658543
4460,3779,0.0,1.5979357566696803e-05
4461,3780,0.0,3.156867256780665e-05
4462,3781,0.0,1.1348745488738592e-05
4463,3782,0.0,5.428909097084612e-05
4465,3783,0.0,1.1348745488738592e-05
4464,3784,0.0,1.1348745488738592e-05
2841,3785,0.0001606278296028087,0.00027705316726246265
4466,3786,0.0,0.0012205674759532355
796,3787,0.0005283690541383686,0.0027213731936435288
5712,3788,0.0,2.2518071936903537e-05
4469,3791,0.0,3.4829096202927654e-06
1013,3792,0.0007182818353394715,0.00036325316230398716
4472,3794,0.0,0.0006116118984662515
4471,3795,0.0,1.9008150250923588e-07
1862,3796,0.0014470562199652968,0.0014121256038585825
4470,3797,1.5164314637716859e-05,0.0
4473,3798,0.0,0.00030594735645177396
4474,3799,0.0,7.359112429087811e-05
797,3800,0.0007306358679478869,4.230316090214884e-05
4475,3801,0.0,1.1670846726268481e-05
4476,3802,0.0,8.957320772770669e-05
1124,3803,0.0009310763515092884,8.787520681621881e-05
1266,3804,0.0004732443939685165,7.023927776718969e-05
4477,3805,0.0,1.041923906297109e-05
798,3806,0.0005582483135128474,0.0005946711263095923
799,3807,0.0008312256445300704,0.0
2288,3808,8.796882931414155e-05,0.0
2553,3809,0.0001888879378543903,2.0228551515908e-05
4478,3810,0.0,1.3325896253698964e-06
2168,3811,0.00010631128276716177,0.0
800,3812,0.001175908140020014,0.0005948877554451537
1104,3813,0.0009588791421235661,0.0011390044443922763
4479,3814,0.0,0.00046283371644903324
4480,3815,0.0,0.00019788418104617233
1387,3816,0.0002210474619564387,0.0
4481,3817,0.0,6.047661471980507e-06
4705,3819,0.0,9.757206227561474e-05
4486,3821,0.0,1.7962227483224994e-05
2450,3822,0.00012094321055391451,0.0
4482,3823,0.0,2.699152046228677e-05
4483,3824,0.0,7.957947535944882e-06
2554,3825,4.5462492077672364e-05,0.0
4484,3827,0.0,2.8392398226882577e-05
4485,3829,0.0,5.300364758384033e-06
801,3830,0.0006854240474363844,0.00032804390910388053
4397,3832,6.769896145517846e-06,5.300364758384033e-06
4487,3833,0.0,2.7525417275942774e-05
4488,3834,0.0,1.1539178493636803e-05
1735,3835,0.00048009509667166193,0.00042937402902696475
4489,3836,0.0,1.1539178493636803e-05
4490,3837,0.0,1.1539178493636803e-05
4492,3839,0.0,7.691085313075252e-05
4493,3840,0.0,9.910512904023025e-06
4491,3841,0.0,9.910512904023025e-06
2313,3842,0.0004816690166113919,0.0001700790665176441
802,3843,0.0013756506341515591,0.00023406438393756867
4494,3844,0.0,8.841439182831296e-06
4495,3845,0.0,9.749096280996216e-05
803,3847,0.0007053519876936867,0.0
4496,3848,0.0,3.3703145990894787e-06
2021,3849,0.0002688768256458836,0.0
4497,3850,0.0,3.645260523516694e-05
4498,3851,0.0,3.591737930738012e-05
1014,3854,0.0007735816401066435,0.0012128771211468064
4499,3855,0.0,8.501969850486528e-05
2388,3856,0.00021498025162840174,0.0
4500,3858,0.0,1.0990263496133493e-05
4501,3862,0.0,2.742246001621296e-05
4502,3863,0.0,7.137469000400162e-05
4503,3864,0.0,1.0990263496133493e-05
4504,3865,0.0,1.903573326449673e-05
2794,3867,0.00013251047265181029,0.0
4505,3869,0.0,5.790147092402412e-05
4506,3870,0.0,9.445833751668434e-06
804,3871,0.0006783029437342097,5.3996249703006545e-05
4507,3872,0.0,0.000198429086411166
1280,3873,0.000822074238511863,5.5201955653527316e-05
2436,3875,6.827168289996646e-05,0.0
4510,3876,0.0,3.8264035186127786e-05
4512,3877,0.0,0.00017519311254742082
4511,3878,0.0,2.138747509167183e-05
2954,3880,7.110945479217805e-05,0.0
4513,3881,0.0,3.777525267526135e-05
4514,3882,0.0,9.775359419268296e-06
4515,3883,0.0,7.379530130962661e-06
2563,3885,0.0005169680650655519,1.3536077923101449e-05
4516,3886,0.0,8.627832098379006e-06
1562,3887,0.0006883108501041809,0.0
2562,3888,7.52664101218064e-05,1.2314539613535717e-05
4517,3889,0.0,1.3744189332665329e-05
4518,3890,0.0,2.8926841250825237e-05
4519,3891,0.0,1.2314539613535717e-05
325,3892,0.0009824288573750631,0.0
2701,3893,0.0001773483673859038,0.0
4520,3894,0.0,3.209007775496403e-06
4521,3895,0.0,6.388620728899169e-06
4522,3896,0.0,6.388620728899169e-06
1125,3897,0.0017853121201428905,0.0001159882637815753
1015,3898,0.0007508103092261493,2.7044847769304807e-05
4523,3900,0.0,2.9078996953235127e-05
4524,3901,0.0,1.1088938716921579e-05
4525,3902,0.0,0.0005055040508709505
805,3903,0.0008846529172063366,0.0
4526,3904,0.0,9.693608939769353e-06
4527,3905,0.0,1.910178857124017e-05
4528,3906,0.0,9.693608939769353e-06
4529,3907,0.0,9.693608939769353e-06
2451,3908,2.6275396053234118e-05,0.0
4530,3909,0.0,1.1592746942971108e-05
1016,3910,0.0010801260158049806,0.0004350049500414438
2022,3911,0.00012571656676870036,2.8512877504981344e-05
1281,3912,0.0001527256771137455,0.00019343523011891342
2464,3914,0.00011577671388678179,0.0
4532,3916,0.0,0.0005106740329937671
4533,3917,0.0,0.0003589802450377678
4534,3918,0.0,5.6305185633399186e-05
1612,3919,0.00046454072051279043,0.00016219520916665718
4535,3920,0.0,7.525976445802335e-05
1319,3921,0.00010130774073169871,0.0
2023,3922,0.00031339632067106497,6.708980480573716e-05
4536,3923,0.0,1.3383572021063404e-05
4537,3924,0.0,4.787990023829898e-05
4538,3925,0.0,0.00010898096778971481
806,3926,0.000842373278384243,0.0
4539,3927,0.0,1.2822265998977097e-05
4540,3928,0.0,4.00524875569872e-05
4541,3929,0.0,3.0405199498622006e-05
4542,3930,0.0,0.00010056322805433015
4543,3931,0.0,1.2822265998977097e-05
4544,3932,0.0,3.9099529258014225e-05
2963,3933,0.00016799570869781776,0.0
4545,3935,0.0,7.804363062670145e-06
4546,3936,0.0,7.804363062670145e-06
807,3937,0.0006226161697325348,0.0
2118,3939,7.7810387477596e-05,0.0
4547,3941,0.0,1.086736814081517e-06
2119,3942,8.669764684925829e-05,0.0
4548,3943,0.0,1.608108637068156e-05
4549,3944,0.0,1.608108637068156e-05
4551,3945,0.0,2.002036465601691e-05
1126,3946,0.0005765684515851436,0.0
4550,3947,0.0,3.7681475687930114e-05
4552,3948,0.0,0.0003016669328463384
1388,3949,7.382751392694829e-05,0.0003346282127453682
4553,3952,0.0,1.3387387644760127e-05
4554,3953,0.0,1.3387387644760127e-05
4555,3954,0.0,2.7176210345168958e-05
4556,3955,0.0,2.959932009797437e-05
808,3956,0.0006850598862108712,0.001075197522604124
4565,3957,0.0,8.734934400707934e-06
809,3958,0.0012501027124123185,0.00015753033848466856
4557,3959,0.0,3.78142546312471e-05
4558,3960,0.0,0.0003708823593857747
4559,3961,0.0,0.00020369415363183686
1282,3962,0.0007261589367931101,3.156360374906113e-05
4563,3963,0.0,1.3788822700408835e-05
4561,3964,0.0,1.3788822700408835e-05
4562,3965,0.0,0.0010615033324578999
4564,3966,0.0,6.418019187567949e-06
810,3967,0.0005120164825425629,0.0
4566,3968,0.0,8.734934400707934e-06
1848,3969,0.00043360554913399234,0.001093077834090886
811,3970,0.0006968552533706734,0.0
1905,3971,8.6412691675729e-05,9.996595316913434e-05
2791,3973,0.00025673891151572836,0.0003662542216158603
1320,3974,3.885589811749124e-05,0.0
1089,3976,0.0014145492290226448,0.0014092869003123202
4571,3977,0.0,0.00023275316955207563
4572,3978,0.0,1.9286947347189015e-05
4573,3979,0.0,4.833413061091146e-05
1389,3980,0.0001347634708203704,3.389290994042082e-05
4574,3981,0.0,2.3415814187913638e-05
4576,3982,0.0,0.00038883174577020185
4578,3983,0.0,5.005864597674921e-05
4579,3984,0.0,5.567085181282946e-05
4581,3985,0.0,0.00043062369249687596
4582,3986,0.0,2.3415814187913638e-05
4575,3987,0.0,2.3415814187913638e-05
4577,3989,0.0,3.893173448471341e-05
4580,3990,0.0,2.3415814187913638e-05
4583,3991,0.0,0.00010549687420707912
4584,3992,0.0,4.0565272622268485e-05
4722,3995,0.0,0.0007009624018635201
4585,3997,0.0,1.314871014087781e-05
4586,3998,0.0,2.0776712614554584e-05
3094,3999,5.220825539666534e-05,2.2308482496016964e-05
4587,4000,0.0,6.238068057426361e-05
4588,4001,0.0,0.00035471581359723843
4589,4005,0.0,9.159772355139156e-06
4590,4006,0.0,2.291132632878521e-05
4591,4007,0.0,0.00020125212785096987
4592,4008,0.0,0.00011723282836752702
2955,4009,9.120583726672362e-05,1.8671484180941486e-05
4593,4010,0.0,1.5759949105740437e-05
812,4011,0.0012572966004529566,0.0
2933,4012,0.00014159278674775465,0.0
813,4013,0.0008379847015283885,0.0002860117288108845
2475,4014,2.4368721633916632e-05,0.0
4595,4015,0.0,4.192651642765342e-05
4594,4016,0.0,2.2852900116002625e-05
4596,4019,0.0,1.4844670935461217e-05
4597,4020,0.0,9.185905144592412e-05
814,4021,0.000764099131177733,0.0
4598,4023,0.0,1.9917395697008027e-05
815,4024,0.000420178443373566,1.749112217418082e-05
4599,4025,0.0,1.765784771328492e-05
4600,4026,0.0,2.0714912652252788e-05
4601,4027,0.0,6.215908779051748e-05
4602,4028,0.0,1.765784771328492e-05
2452,4030,0.00012447469711858247,0.0
3216,4031,0.00022145999233690522,0.0
4603,4034,0.0,3.35946643640842e-05
4604,4035,0.0,4.565815116376085e-06
4605,4036,0.0,0.0016414248453596088
326,4037,0.002573241124142803,0.00018275048104661505
4606,4038,0.0,8.775808476432989e-06
4608,4039,0.0,0.00011611259845376872
816,4040,0.0009185831452357323,0.0011146494110407241
1826,4041,0.0008718849303878186,0.0007975195958364977
4609,4042,0.0,0.0002800610716398061
817,4043,0.0007001161037776743,0.0
818,4044,0.0007817889800130854,0.0008165691857387711
4612,4045,0.0,0.002691358793997946
4614,4046,0.0,0.0008461556759991103
2667,4047,0.00018270603780002595,0.0
4616,4048,0.0,1.0849249159136697e-06
2264,4049,8.655309730842432e-05,0.0
4617,4050,0.0,5.025388955479814e-06
1390,4051,0.0004009152826119962,1.2714291560662346e-05
4618,4053,0.0,1.922400512248566e-05
819,4055,0.0009566992195715975,2.9714999507871367e-05
4619,4056,0.0,0.0002429534098243173
4620,4057,0.0,1.0701735639118185e-05
820,4058,0.0002953100943331824,0.0
4621,4059,0.0,7.821272354332197e-05
4622,4061,0.0,1.643219652007947e-05
4623,4062,0.0,5.4971198504633635e-05
4624,4063,0.0,0.0003675861850139788
4626,4064,0.0,1.643219652007947e-05
821,4065,0.0008625028222775386,0.001401886514241691
4627,4066,0.0,8.141531939576841e-05
4628,4067,0.0,1.643219652007947e-05
3830,4068,6.910201283625374e-05,8.086572949581138e-05
4629,4069,0.0,1.643219652007947e-05
4631,4070,0.0,0.0012039181891990171
1328,4071,0.0005788059950343491,0.00022876030331968485
822,4072,0.0005170589564044193,0.00043207949334466024
4632,4073,0.0,0.0012970662392137195
4634,4074,0.0,0.0004419417213172319
4635,4075,0.0,1.643219652007947e-05
4658,4076,0.0,0.001093919798129722
4625,4077,0.0,0.0010931291559237103
1283,4078,8.81776898896795e-05,2.714251834818202e-05
4630,4079,0.0,4.588837651688958e-05
4636,4080,0.0,7.948280209102426e-06
4638,4082,0.0,0.00017574466502604641
4637,4083,0.0,1.4060490716101462e-05
4639,4085,0.0,2.763263033984816e-07
3888,4086,2.2044748973973317e-05,0.0
823,4088,0.0003424066817854259,0.0
4640,4089,0.0,3.223733086311381e-05
4641,4090,0.0,1.2027425707175911e-05
4642,4091,0.0,1.2027425707175911e-05
4643,4092,0.0,1.2027425707175911e-05
4739,4093,0.0,1.0238320303788723e-06
4644,4095,0.0,2.6672532683646472e-05
4645,4096,0.0,1.5080437702957412e-05
4646,4097,0.0,1.5080437702957412e-05
1217,4098,0.0006865020215150755,9.941096249880121e-05
1065,4099,0.0016685048339351628,0.0017940054487752882
4647,4100,0.0,1.5080437702957412e-05
824,4103,0.0008635244323904019,7.912462479083809e-06
4649,4104,0.0,5.6769526479303626e-05
4650,4105,0.0,1.1592094980689058e-05
4652,4106,0.0,1.1592094980689058e-05
4653,4107,0.0,1.1592094980689058e-05
4648,4108,0.0,1.1592094980689058e-05
4651,4109,0.0,1.1592094980689058e-05
1284,4110,0.0009247936978450913,4.0771291345758553e-05
1391,4111,0.00013373217757740952,0.00014889971946010992
4654,4116,0.0,0.00015628327921210773
1563,4117,0.00023621133868172557,0.0
4655,4119,0.0,8.901229213737399e-05
4656,4120,0.0,5.524614435665705e-05
4657,4121,0.0,3.609106362535807e-05
4660,4122,0.0,2.7230221558010106e-05
4661,4123,0.0,0.00032324913850569916
825,4124,0.0015483561575073631,0.0006903434124049564
4662,4125,0.0,3.9222245559759665e-05
4663,4126,0.0,3.5840966629129674e-05
2590,4127,0.00039611171803169307,0.0005879007159368134
4664,4128,0.0,0.0001437318103716218
4666,4129,0.0,2.7921228509093184e-05
4667,4130,0.0,3.632861318959421e-05
4668,4131,0.0,2.7230221558010106e-05
4669,4132,0.0,2.7230221558010106e-05
4670,4133,0.0,3.5817303506038985e-05
327,4134,0.00046147173015508887,3.592837232254292e-05
4671,4135,0.0,4.45358225285545e-05
4672,4136,0.0,0.0003108214487082626
4673,4137,0.0,9.636151122638948e-05
1827,4138,0.0006418511710247608,0.0007876025267041834
4674,4139,0.0,2.7230221558010106e-05
4675,4140,0.0,9.392158104964092e-05
4676,4141,0.0,7.873367027358256e-05
4677,4142,0.0,0.0004479560851332916
4678,4143,0.0,2.7230221558010106e-05
4679,4144,0.0,0.0009400732471544959
4680,4145,0.0,3.6719394936419165e-05
4681,4146,0.0,2.7230221558010106e-05
4682,4147,0.0,3.891870339559038e-05
4683,4148,0.0,5.8426252256185774e-05
4684,4149,0.0,5.547620163251666e-05
4685,4150,0.0,0.00023715209506861495
4686,4151,0.0,0.0011381410885237507
4687,4152,0.0,0.0005964887411611343
4688,4153,0.0,2.7230221558010106e-05
4689,4154,0.0,2.7230221558010106e-05
4695,4155,0.0,8.152079291068147e-05
4690,4159,0.0,2.1971164707876983e-05
826,4162,0.000935537425818916,0.0001672766689915764
4691,4163,0.0,2.3718789358555434e-05
4692,4164,0.0,2.312373941497516e-05
4693,4165,0.0,1.1992024001749554e-05
4694,4166,0.0,1.1992024001749554e-05
4696,4167,0.0,2.9104134741179213e-100
4697,4168,2.3218685177023115e-98,0.0
4698,4169,0.0,6.291972437969769e-05
4699,4170,0.0,7.945448411929762e-07
3811,4171,6.338716711816622e-05,0.0
2024,4173,0.0003623336126634146,0.0
4700,4174,0.0,1.3555545211386546e-05
1934,4175,0.0005568606217777696,0.00011617028159431386
4701,4176,0.0,1.3555545211386546e-05
4702,4177,0.0,1.3555545211386546e-05
4703,4178,0.0,4.1700093018577125e-05
827,4179,0.0010814337531937055,0.0
4704,4180,0.0,3.908610783674006e-06
2437,4181,0.00031182099750671826,0.0
1140,4183,0.00011695777851232547,0.0
4706,4184,0.0,1.3896137628426991e-05
4707,4185,0.0,1.3896137628426991e-05
4708,4186,0.0,8.338973819304692e-05
4709,4187,0.0,0.00012539731991825876
2668,4188,8.82785925224359e-05,0.0
1127,4189,0.0005219619759035293,0.00016842121992577245
4710,4190,0.0,5.400720191686531e-05
1141,4191,0.0020811941305208825,0.00027639103834611
4712,4192,0.0,7.534914431905962e-05
4711,4194,0.0,3.69291102574163e-05
4713,4195,0.0,2.6411316121847037e-05
4714,4197,0.0,8.320147314034534e-05
4715,4198,0.0,9.411249706080859e-06
2169,4199,0.00024847648219846803,8.338665454675588e-05
4716,4200,0.0,4.721454384535374e-05
828,4201,0.0007569263495883354,1.342049601213891e-05
4719,4202,0.0,9.487912988875056e-06
4720,4203,0.0,9.487912988875056e-06
4721,4204,0.0,1.974436555988171e-05
4724,4205,0.0,8.61188854789266e-05
4726,4206,0.0,9.487912988875056e-06
4717,4207,0.0,9.487912988875056e-06
4718,4208,0.0,2.6540845877601934e-05
4723,4209,0.0,9.487912988875056e-06
4725,4210,0.0,9.487912988875056e-06
1392,4211,0.00012478760119865028,0.0007978629968297705
829,4212,0.0007624775826702751,0.0005525017548453367
4729,4213,0.0,4.741552038656973e-05
4730,4214,0.0,8.913541841290707e-05
4728,4215,0.0,2.309099976172433e-05
3276,4216,7.147102490659279e-05,1.4253159777343815e-05
4731,4217,0.0,2.0797515820380804e-06
3331,4218,0.0001659183399856725,0.0
2389,4219,0.00036198591456999515,0.0013381982536017592
3621,4220,8.067878472224846e-05,5.216984166683715e-05
4735,4221,0.0,0.0005241583061032346
4732,4222,0.0,0.0005425885493217526
4733,4223,0.0,8.054741764623704e-05
4734,4224,0.0,0.00021093072718477321
4736,4225,0.0,1.6096552594102756e-05
4737,4228,0.0,2.658380253006495e-05
4754,4229,0.0,3.841627458330212e-05
830,4231,0.0002741811165924335,1.5101529988437942e-05
4738,4232,0.0,1.8824958427079838e-05
890,4233,0.0006592573240013075,1.923957484126825e-05
1595,4234,0.0004293028495863439,2.715360901537127e-05
1142,4235,8.167923148694244e-05,0.0
4740,4236,0.0,1.3500149324619145e-08
4665,4237,1.0770143823160188e-06,0.0
4741,4238,0.0,1.4040872102983272e-05
4742,4240,0.0,1.705293288872688e-05
4745,4241,0.0,1.705293288872688e-05
4746,4242,0.0,1.705293288872688e-05
4743,4243,0.0,1.705293288872688e-05
4744,4244,0.0,1.705293288872688e-05
4747,4245,0.0,3.8847875873960575e-05
4748,4246,0.0,1.705293288872688e-05
831,4247,0.0013604482098828073,0.0
4749,4248,0.0,1.854472189731862e-05
4750,4249,0.0,1.0475263149900113e-05
4751,4250,0.0,2.6181347499844335e-05
4752,4251,0.0,1.0475263149900113e-05
4753,4252,0.0,6.15158146020632e-05
2669,4254,0.00012128741955731354,0.0
4755,4255,0.0,9.15963982385249e-05
832,4256,0.0011698183381084945,0.0
4756,4257,0.0,1.325714122411127e-05
4757,4259,0.0,1.097901402620456e-05
4758,4260,0.0,1.097901402620456e-05
833,4261,0.0008593520090142897,0.000287777310889005
834,4263,0.0008758833495499279,9.299517587366694e-06
3795,4264,3.934266605200252e-06,0.0
4310,4265,1.9246325542887774e-05,0.0
835,4266,0.0010206154132199818,0.00014061296710385796
4759,4267,0.0,1.102259689217073e-05
836,4269,0.0008793603017183396,4.917896604039007e-05
2956,4272,7.073483173075533e-05,0.0
4761,4273,0.0,0.00025709896293517093
4765,4274,0.0,1.8377437256374616e-05
4760,4275,0.0,7.577511211397395e-05
1017,4276,0.0004512348325149107,0.0006637214061203403
4764,4277,0.0,1.8377437256374616e-05
4766,4278,0.0,1.8377437256374616e-05
4767,4279,0.0,1.8377437256374616e-05
4768,4280,0.0,1.8377437256374616e-05
4769,4282,0.0,0.0001050464284163583
4770,4283,0.0,1.466342744019974e-05
4771,4284,0.0,1.466342744019974e-05
4772,4285,0.0,2.369217756416688e-05
837,4289,0.000724003816663385,0.0
838,4290,0.0009205401720062789,2.183547357869245e-05
4773,4291,0.0,5.610635093230659e-05
4774,4292,0.0,8.549437113393899e-05
4775,4295,0.0,0.00022789494660755075
4776,4296,0.0,1.0667958597028156e-05
839,4297,0.0011430338914382766,0.0005551485904302288
2314,4298,0.0005734834515124037,0.00012469661049274838
840,4299,0.0008510679817443632,0.0
1066,4303,5.986623032471898e-05,0.0
4777,4304,0.0,1.1512565770462844e-05
4778,4305,0.0,1.1512565770462844e-05
4780,4306,0.0,1.1512565770462844e-05
4781,4307,0.0,2.7588235774945223e-05
4779,4308,0.0,8.783083532305567e-05
1018,4310,0.0011938378722827164,0.0028146321646042856
2670,4311,9.252707515470499e-05,0.0
4782,4312,0.0,5.501588189169673e-05
4783,4313,0.0,6.543080935101338e-05
4784,4314,0.0,5.719779897825346e-05
2025,4315,0.000775910235697602,0.0004043850722216474
4785,4316,0.0,0.00012441306439090965
4786,4317,0.0,3.444809945788142e-05
4787,4318,0.0,5.2141002845944266e-05
4788,4319,0.0,8.108892774718607e-05
4789,4320,0.0,2.3450767883406103e-05
4790,4321,0.0,1.605075625033038e-05
4838,4322,0.0,4.385849101212538e-06
2237,4323,0.0005248259898675576,0.0
4791,4324,0.0,0.00010103383291496842
4792,4325,0.0,4.835046814685702e-05
4793,4326,0.0,0.00011188194281826001
4794,4327,0.0,3.6881228609105904e-05
4795,4328,0.0,2.7871909539016885e-05
4796,4329,0.0,0.00020133880243908265
2671,4331,0.0002518471466556369,1.7212601610865834e-05
1285,4332,5.2380741310236256e-05,0.0
4797,4333,0.0,4.952001043659839e-05
4798,4334,0.0,2.60873317913676e-05
841,4335,0.0018627007058849888,0.0003915264768396083
4799,4336,0.0,2.60873317913676e-05
4800,4337,0.0,2.60873317913676e-05
1019,4338,0.0010239794981980875,0.0005943158155212829
4803,4340,0.0,5.956144091447585e-06
1935,4341,0.000384586000158582,5.956144091447585e-06
4804,4342,0.0,0.00010421654819596241
4805,4343,0.0,7.412439705158506e-05
4809,4344,0.0,2.3615613941909792e-05
4801,4345,0.0,2.3539077591092496e-05
4802,4346,0.0,5.956144091447585e-06
4806,4347,0.0,0.00031724724286813846
4810,4348,0.0,5.956144091447585e-06
1020,4349,0.0004751690292741704,0.0
1393,4351,0.0001641204984697247,4.344365279130622e-05
4811,4352,0.0,1.3858213178117383e-05
4812,4353,0.0,0.001008993357796135
4813,4354,0.0,9.156191189149577e-05
2421,4355,0.00037375838806309687,0.000592981117104187
4814,4357,0.0,1.0212734548055024e-05
4815,4358,0.0,8.517418828722023e-06
2491,4359,6.865807123733184e-05,0.0
4816,4360,0.0,6.754607662199817e-06
1461,4361,0.0008124654906502644,6.396037157334875e-05
4818,4362,0.0,6.754607662199817e-06
4819,4363,0.0,0.000337578154534012
4817,4364,0.0,0.0004447236932708148
1564,4365,0.0005388688246451242,0.0
4820,4366,0.0,2.113467164450171e-05
4822,4368,0.0,6.662688382410712e-06
4823,4369,0.0,1.377144167768053e-05
4825,4370,0.0,6.662688382410712e-06
4824,4371,0.0,6.857090966605139e-05
4826,4372,0.0,6.662688382410712e-06
937,4373,0.0005315356919541797,0.0
4827,4375,0.0,3.9765395679556214e-05
4828,4377,0.0,0.00015763395669460273
4829,4378,0.0,1.0996781468051495e-05
4831,4379,0.0,7.699847818889561e-05
4832,4380,0.0,1.0996781468051495e-05
4833,4381,0.0,1.0996781468051495e-05
4834,4382,0.0,1.0996781468051495e-05
4830,4383,0.0,2.3916778197158693e-05
842,4384,0.0008773007998274012,0.0
2356,4385,0.00024401875626173337,0.0
2357,4386,0.0001767029265022195,0.0
1143,4389,3.5513642931943496e-06,0.0
4835,4393,0.0,4.385849101212538e-06
4836,4394,0.0,4.385849101212538e-06
4839,4395,0.0,1.1454723147068791e-05
4840,4396,0.0,4.385849101212538e-06
4841,4397,0.0,4.385849101212538e-06
4842,4398,0.0,7.746163786379872e-05
4837,4399,0.0,4.385849101212538e-06
1197,4400,0.001270823179018149,6.160127006085291e-05
1462,4401,0.0004695587562950454,4.0417365034204716e-05
2005,4402,0.0003498940972496944,0.0
1886,4403,6.976267370322819e-05,0.0
4843,4404,0.0,9.408179631470813e-06
4845,4405,0.0,1.5842475667800292e-05
5999,4406,0.0,2.3415814187913638e-05
5386,4407,0.0,1.5842475667800292e-05
4844,4408,0.0,1.5842475667800292e-05
5804,4409,0.0,4.7764719317368845e-05
2918,4411,8.767863689435457e-05,0.0
1613,4412,0.00040422470735381805,3.974161519431259e-05
4459,4413,7.496478089495419e-07,0.0
4846,4414,0.0,7.400011633075721e-06
4847,4415,0.0,0.00021217604910970674
4848,4416,0.0,0.00019135732977367244
843,4417,0.000590357837271792,0.0
5653,4418,0.0,2.0508842281000012e-06
844,4422,0.0006413127740212951,0.00015454037416472952
4849,4423,0.0,9.481777139788634e-06
845,4424,0.0007564368440610338,0.0
4850,4425,0.0,2.0256654053024987e-05
4851,4426,0.0,7.662035493691872e-05
4852,4427,0.0,1.980148777725592e-05
4853,4428,0.0,0.00018457739591657145
4854,4429,0.0,0.00013534983741635219
4855,4430,0.0,7.189506139637635e-05
4856,4431,0.0,6.244658320880162e-05
1793,4432,0.00031270713696593866,9.119128146782388e-05
4857,4433,0.0,0.00026326663344651243
4858,4434,0.0,3.1928611555739985e-05
1528,4435,0.00040766865008261765,4.600015002611802e-05
4859,4436,0.0,3.5471263005685305e-05
4860,4437,0.0,0.0007264675123143088
4861,4438,0.0,8.556135569752748e-05
4862,4439,0.0,1.980148777725592e-05
4863,4440,0.0,8.259197326619914e-05
1463,4441,0.00022777808940335035,0.0019609650077472814
4864,4442,0.0,0.000244273379910956
4865,4443,0.0,0.00011376280006429715
4866,4444,0.0,1.980148777725592e-05
4867,4445,0.0,1.980148777725592e-05
4868,4446,0.0,3.0115970967349846e-05
4869,4447,0.0,0.00015278599705907848
1198,4448,0.0011563198550848118,0.00044645276518796894
4870,4449,0.0,8.550383827736184e-06
4873,4450,0.0,8.550383827736184e-06
4871,4451,0.0,0.00010383248414079612
4872,4452,0.0,8.550383827736184e-06
1286,4453,0.0006821321850122541,0.0
4874,4454,0.0,1.1930225193042647e-05
4875,4455,0.0,0.00024570419798844944
4877,4456,0.0,3.314472006464269e-05
4878,4457,0.0,1.1930225193042647e-05
4879,4458,0.0,1.2699773477657518e-05
4880,4459,0.0,5.350437106068715e-05
4881,4460,0.0,2.0731061010091044e-05
4882,4461,0.0,1.4803082411550239e-05
4884,4462,0.0,1.1688481837580266e-05
846,4463,0.0009324832447265287,0.0
4885,4464,0.0,8.038721074880532e-06
4886,4465,0.0,3.3401765928767866e-05
1808,4466,0.0002489726727919651,0.0
4887,4467,0.0,5.381221151789213e-06
2591,4468,0.000414481278671798,0.00016003820062717195
4888,4469,0.0,1.1797367961934025e-05
4889,4470,0.0,2.229159228797318e-06
1838,4471,0.00017783777735769059,3.108856395542199e-05
4890,4473,0.0,5.1725910216196814e-06
4891,4474,0.0,1.5160810196347582e-05
4896,4475,0.0,5.1725910216196814e-06
4893,4476,0.0,8.046296725065596e-05
